observed_at_utc,asset,asset_name,asset_group,pair_symbol,clue_label,internal_database_label,signal_family,clue_definition,evidence_source,evidence_mode,regime,hard_block,price_at_observation,prior_1h_return_pct,prior_4h_return_pct,prior_24h_return_pct,distance_from_prior_24h_high_pct,distance_from_prior_24h_low_pct,forward_1h_raw_pct,forward_4h_raw_pct,forward_24h_raw_pct,estimated_cost_pct,forward_4h_after_cost_pct,positive_after_costs_4h,max_favorable_4h_pct,max_adverse_4h_pct,reason,public_run_id
2026-06-24T01:00:00.000Z,BTC,Bitcoin,Broad market,BTC-USD,Broad market context,regime,Broad market context,The broad Bitcoin/Ethereum market context was itself the scored condition.,historical_replay_from_public_exchange_price_data,historical_replay,risk-on,0,62933.09,0.46,0.87,-1.79,-1.99,1.73,-0.13,-0.43,-3.52,0.25,-0.68,no,0.17,-0.89,Regime asset only.,run-bfe04e1c4079b7
2026-06-24T01:00:00.000Z,DOGE,Dogecoin,Meme and attention,DOGE-USD,Original breakout watch,paper_watch,Original breakout pattern,"The original breakout rule saw something worth tracking, but did not reach its stronger trigger.",historical_replay_from_public_exchange_price_data,historical_replay,risk-on,0,0.07903,0.29,0.78,-4.19,-4.35,1.05,0.67,0.06,-3.81,0.25,-0.19,no,0.82,-0.85,Potential reversal reclaim; not a breakout yet.,run-bfe04e1c4079b7
2026-06-24T01:00:00.000Z,DOT,Polkadot,Developer and ecosystem,DOT-USD,Original breakout watch,paper_watch,Original breakout pattern,"The original breakout rule saw something worth tracking, but did not reach its stronger trigger.",historical_replay_from_public_exchange_price_data,historical_replay,risk-on,0,0.913,0.33,0.55,-2.14,-2.67,3.4,0,-0.99,-3.07,0.25,-1.24,no,0.55,-1.97,Potential reversal reclaim; not a breakout yet.,run-bfe04e1c4079b7
2026-06-24T01:00:00.000Z,ETH,Ethereum,Broad market,ETH-USD,Broad market context,regime,Broad market context,The broad Bitcoin/Ethereum market context was itself the scored condition.,historical_replay_from_public_exchange_price_data,historical_replay,risk-on,0,1669.11,0.24,0.44,-3.48,-3.76,2.18,0.1,-0.14,-3.17,0.25,-0.39,no,0.55,-0.8,Regime asset only.,run-1e776c5fd71098
2026-06-24T01:00:00.000Z,ETH,Ethereum,Broad market,ETH-USD,Broad market context,regime,Broad market context,The broad Bitcoin/Ethereum market context was itself the scored condition.,historical_replay_from_public_exchange_price_data,historical_replay,risk-on,0,1669.11,0.24,0.44,-3.48,-3.76,2.18,0.1,-0.14,-3.17,0.25,-0.39,no,0.55,-0.8,Regime asset only.,run-bfe04e1c4079b7
2026-06-24T01:00:00.000Z,HBAR,Hedera,Developer and infrastructure,HBAR-USD,Original breakout watch,paper_watch,Original breakout pattern,"The original breakout rule saw something worth tracking, but did not reach its stronger trigger.",historical_replay_from_public_exchange_price_data,historical_replay,risk-on,0,0.07796,0.65,0.5,-1.04,-1.4,1.82,-0.08,-0.94,-3.48,0.25,-1.19,no,0.27,-1.62,Potential reversal reclaim; not a breakout yet.,run-bfe04e1c4079b7
2026-06-24T01:00:00.000Z,LINK,Chainlink,Developer and infrastructure,LINK-USD,No clear clue,no_signal,Baseline,The system saw no clear clue. This is the baseline comparison group.,historical_replay_from_public_exchange_price_data,historical_replay,risk-on,0,7.61,-0.17,0.48,-3.21,-3.76,1.82,0.16,-0.33,-2.89,0.25,-0.58,no,0.58,-1.16,No frozen setup applies.,run-bfe04e1c4079b7
2026-06-24T01:00:00.000Z,LTC,Litecoin,Legacy liquidity,LTC-USD,Original breakout watch,paper_watch,Original breakout pattern,"The original breakout rule saw something worth tracking, but did not reach its stronger trigger.",historical_replay_from_public_exchange_price_data,historical_replay,risk-on,0,42.23,0.21,0.93,-5.17,-5.4,1.15,-0.09,-1.16,-2.77,0.25,-1.41,no,0.26,-1.87,Potential reversal reclaim; not a breakout yet.,run-1e776c5fd71098
2026-06-24T01:00:00.000Z,LTC,Litecoin,Legacy liquidity,LTC-USD,Original breakout watch,paper_watch,Original breakout pattern,"The original breakout rule saw something worth tracking, but did not reach its stronger trigger.",historical_replay_from_public_exchange_price_data,historical_replay,risk-on,0,42.23,0.21,0.93,-5.17,-5.4,1.15,-0.09,-1.16,-2.77,0.25,-1.41,no,0.26,-1.87,Potential reversal reclaim; not a breakout yet.,run-bfe04e1c4079b7
2026-06-24T01:00:00.000Z,SHIB,Shiba Inu,Meme and attention,SHIB-USD,Original breakout watch,paper_watch,Original breakout pattern,"The original breakout rule saw something worth tracking, but did not reach its stronger trigger.",historical_replay_from_public_exchange_price_data,historical_replay,risk-on,0,0.00000458,0.44,0.66,-1.51,-1.93,2.46,0,-0.44,-4.15,0.25,-0.69,no,0.22,-1.09,Potential reversal reclaim; not a breakout yet.,run-bfe04e1c4079b7
2026-06-24T01:00:00.000Z,SOL,Solana,Fast-moving major altcoin,SOL-USD,Original breakout watch,paper_watch,Original breakout pattern,"The original breakout rule saw something worth tracking, but did not reach its stronger trigger.",historical_replay_from_public_exchange_price_data,historical_replay,risk-on,0,69.92,0.46,1.44,-2.63,-2.85,2.7,0.1,-0.6,-3.32,0.25,-0.85,no,0.59,-1.43,Potential reversal reclaim; not a breakout yet.,run-bfe04e1c4079b7
2026-06-24T01:00:00.000Z,XLM,Stellar Lumens,Payments and network,XLM-USD,Original breakout watch,paper_watch,Original breakout pattern,"The original breakout rule saw something worth tracking, but did not reach its stronger trigger.",historical_replay_from_public_exchange_price_data,historical_replay,risk-on,0,0.196812,0.98,1.02,-2.14,-2.86,3.39,-0.93,-2.68,-5.59,0.25,-2.93,no,0.04,-3.99,Potential reversal reclaim; not a breakout yet.,run-bfe04e1c4079b7
2026-06-24T01:00:00.000Z,XRP,XRP,Headline-sensitive asset,XRP-USD,Original breakout watch,paper_watch,Original breakout pattern,"The original breakout rule saw something worth tracking, but did not reach its stronger trigger.",historical_replay_from_public_exchange_price_data,historical_replay,risk-on,0,1.1099,0.11,0.63,-1.8,-2.01,1.75,-0.21,-0.86,-3.38,0.25,-1.11,no,0.23,-1.46,Potential reversal reclaim; not a breakout yet.,run-bfe04e1c4079b7
2026-06-24T02:00:00.000Z,ADA,Cardano,Large-cap altcoin,ADA-USD,No clear clue,no_signal,Baseline,The system saw no clear clue. This is the baseline comparison group.,historical_replay_from_public_exchange_price_data,historical_replay,mixed,0,0.1529,0.07,1.06,-3.78,-4.38,2.48,-0.26,-0.65,-3.53,0.25,-0.9,no,0.07,-1.57,No frozen setup applies.,run-bfe04e1c4079b7
2026-06-24T02:00:00.000Z,AVAX,Avalanche,High-volatility layer-1,AVAX-USD,No clear clue,no_signal,Baseline,The system saw no clear clue. This is the baseline comparison group.,historical_replay_from_public_exchange_price_data,historical_replay,mixed,0,6.45,-0.62,0.47,3.04,-1.23,7.32,-0.31,-0.31,-0.62,0.25,-0.56,no,0,-1.4,No frozen setup applies.,run-bfe04e1c4079b7
2026-06-24T02:00:00.000Z,BTC,Bitcoin,Broad market,BTC-USD,Broad market context,regime,Broad market context,The broad Bitcoin/Ethereum market context was itself the scored condition.,historical_replay_from_public_exchange_price_data,historical_replay,mixed,0,62849.39,-0.13,0.53,-1.92,-2.12,1.6,-0.48,-0.08,-3.22,0.25,-0.33,no,0.21,-0.76,Regime asset only.,run-1e776c5fd71098
2026-06-24T02:00:00.000Z,BTC,Bitcoin,Broad market,BTC-USD,Broad market context,regime,Broad market context,The broad Bitcoin/Ethereum market context was itself the scored condition.,historical_replay_from_public_exchange_price_data,historical_replay,mixed,0,62849.39,-0.13,0.53,-1.92,-2.12,1.6,-0.48,-0.08,-3.22,0.25,-0.33,no,0.21,-0.76,Regime asset only.,run-bfe04e1c4079b7
2026-06-24T02:00:00.000Z,DOGE,Dogecoin,Meme and attention,DOGE-USD,Original breakout watch,paper_watch,Original breakout pattern,"The original breakout rule saw something worth tracking, but did not reach its stronger trigger.",historical_replay_from_public_exchange_price_data,historical_replay,mixed,0,0.07956,0.66,1.09,-2.74,-3.7,1.73,-0.68,-0.57,-4.22,0.25,-0.82,no,-0.01,-1.51,Potential reversal reclaim; not a breakout yet.,run-bfe04e1c4079b7
2026-06-24T02:00:00.000Z,DOT,Polkadot,Developer and ecosystem,DOT-USD,No clear clue,no_signal,Baseline,The system saw no clear clue. This is the baseline comparison group.,historical_replay_from_public_exchange_price_data,historical_replay,mixed,0,0.913,0,0.55,-2.14,-2.67,3.4,-0.66,-0.55,-2.85,0.25,-0.8,no,0,-1.97,No frozen setup applies.,run-bfe04e1c4079b7
2026-06-24T02:00:00.000Z,ETH,Ethereum,Broad market,ETH-USD,Broad market context,regime,Broad market context,The broad Bitcoin/Ethereum market context was itself the scored condition.,historical_replay_from_public_exchange_price_data,historical_replay,mixed,0,1670.71,0.1,0.37,-3.35,-3.66,2.28,-0.54,0.09,-3.14,0.25,-0.16,no,0.4,-0.89,Regime asset only.,run-1e776c5fd71098
2026-06-24T02:00:00.000Z,ETH,Ethereum,Broad market,ETH-USD,Broad market context,regime,Broad market context,The broad Bitcoin/Ethereum market context was itself the scored condition.,historical_replay_from_public_exchange_price_data,historical_replay,mixed,0,1670.71,0.1,0.37,-3.35,-3.66,2.28,-0.54,0.09,-3.14,0.25,-0.16,no,0.4,-0.89,Regime asset only.,run-bfe04e1c4079b7
2026-06-24T02:00:00.000Z,HBAR,Hedera,Developer and infrastructure,HBAR-USD,No clear clue,no_signal,Baseline,The system saw no clear clue. This is the baseline comparison group.,historical_replay_from_public_exchange_price_data,historical_replay,mixed,0,0.0779,-0.03,0.39,-0.99,-1.48,1.74,-0.47,-0.51,-3.76,0.25,-0.76,no,0.04,-1.54,No frozen setup applies.,run-bfe04e1c4079b7
2026-06-24T02:00:00.000Z,LINK,Chainlink,Developer and infrastructure,LINK-USD,Original breakout watch,paper_watch,Original breakout pattern,"The original breakout rule saw something worth tracking, but did not reach its stronger trigger.",historical_replay_from_public_exchange_price_data,historical_replay,mixed,0,7.622,0.14,0.32,-3.21,-3.6,1.98,-0.54,0.26,-2.95,0.25,0.01,yes,0.5,-1.31,Potential reversal reclaim; not a breakout yet.,run-bfe04e1c4079b7
2026-06-24T02:00:00.000Z,LTC,Litecoin,Legacy liquidity,LTC-USD,No clear clue,no_signal,Baseline,The system saw no clear clue. This is the baseline comparison group.,historical_replay_from_public_exchange_price_data,historical_replay,mixed,0,42.19,-0.12,0.62,-5.25,-5.49,1.05,-0.59,-0.43,-2.54,0.25,-0.68,no,0.02,-1.78,No frozen setup applies.,run-1e776c5fd71098
2026-06-24T02:00:00.000Z,LTC,Litecoin,Legacy liquidity,LTC-USD,No clear clue,no_signal,Baseline,The system saw no clear clue. This is the baseline comparison group.,historical_replay_from_public_exchange_price_data,historical_replay,mixed,0,42.19,-0.12,0.62,-5.25,-5.49,1.05,-0.59,-0.43,-2.54,0.25,-0.68,no,0.02,-1.78,No frozen setup applies.,run-bfe04e1c4079b7
2026-06-24T02:00:00.000Z,SHIB,Shiba Inu,Meme and attention,SHIB-USD,No clear clue,no_signal,Baseline,The system saw no clear clue. This is the baseline comparison group.,historical_replay_from_public_exchange_price_data,historical_replay,mixed,0,0.00000458,0,0.44,-1.29,-1.93,2.46,-0.44,-0.44,-4.37,0.25,-0.69,no,-0.22,-1.09,No frozen setup applies.,run-bfe04e1c4079b7
2026-06-24T02:00:00.000Z,SOL,Solana,Fast-moving major altcoin,SOL-USD,Original breakout watch,paper_watch,Original breakout pattern,"The original breakout rule saw something worth tracking, but did not reach its stronger trigger.",historical_replay_from_public_exchange_price_data,historical_replay,mixed,0,69.99,0.13,1.16,-2.29,-2.75,2.81,-0.89,-0.2,-3.17,0.25,-0.45,no,0.2,-1.53,Potential reversal reclaim; not a breakout yet.,run-bfe04e1c4079b7
2026-06-24T02:00:00.000Z,XLM,Stellar Lumens,Payments and network,XLM-USD,No clear clue,no_signal,Baseline,The system saw no clear clue. This is the baseline comparison group.,historical_replay_from_public_exchange_price_data,historical_replay,mixed,0,0.194987,-0.95,-0.16,-2.48,-3.33,2.43,-1.46,-1.26,-4.2,0.25,-1.51,no,0.08,-3.09,No frozen setup applies.,run-bfe04e1c4079b7
2026-06-24T02:00:00.000Z,XRP,XRP,Headline-sensitive asset,XRP-USD,No clear clue,no_signal,Baseline,The system saw no clear clue. This is the baseline comparison group.,historical_replay_from_public_exchange_price_data,historical_replay,mixed,0,1.1076,-0.21,0.39,-1.78,-2.22,1.54,-0.29,-0.34,-3.02,0.25,-0.59,no,0.06,-1.25,No frozen setup applies.,run-bfe04e1c4079b7
2026-06-24T03:00:00.000Z,ADA,Cardano,Large-cap altcoin,ADA-USD,No clear clue,no_signal,Baseline,The system saw no clear clue. This is the baseline comparison group.,historical_replay_from_public_exchange_price_data,historical_replay,mixed,0,0.1525,-0.2,0.73,-4.09,-4.63,2.21,-0.33,-0.79,-3.15,0.25,-1.04,no,0.26,-1.31,No frozen setup applies.,run-bfe04e1c4079b7
2026-06-24T03:00:00.000Z,AVAX,Avalanche,High-volatility layer-1,AVAX-USD,No clear clue,no_signal,Baseline,The system saw no clear clue. This is the baseline comparison group.,historical_replay_from_public_exchange_price_data,historical_replay,mixed,0,6.43,-0.31,-0.62,2.39,-1.53,6.99,-0.31,-0.31,-0.47,0.25,-0.56,no,0.31,-1.09,No frozen setup applies.,run-bfe04e1c4079b7
2026-06-24T03:00:00.000Z,BTC,Bitcoin,Broad market,BTC-USD,Broad market context,regime,Broad market context,The broad Bitcoin/Ethereum market context was itself the scored condition.,historical_replay_from_public_exchange_price_data,historical_replay,mixed,0,62546.33,-0.48,0.06,-2.46,-2.57,1.11,0.17,0.23,-2.96,0.25,-0.02,no,0.7,-0.27,Regime asset only.,run-1e776c5fd71098
2026-06-24T03:00:00.000Z,BTC,Bitcoin,Broad market,BTC-USD,Broad market context,regime,Broad market context,The broad Bitcoin/Ethereum market context was itself the scored condition.,historical_replay_from_public_exchange_price_data,historical_replay,mixed,0,62546.33,-0.48,0.06,-2.46,-2.57,1.11,0.17,0.23,-2.96,0.25,-0.02,no,0.7,-0.27,Regime asset only.,run-bfe04e1c4079b7
2026-06-24T03:00:00.000Z,DOGE,Dogecoin,Meme and attention,DOGE-USD,No clear clue,no_signal,Baseline,The system saw no clear clue. This is the baseline comparison group.,historical_replay_from_public_exchange_price_data,historical_replay,mixed,0,0.07902,-0.67,0.2,-3.86,-3.96,1.04,-0.01,-0.14,-3.7,0.25,-0.39,no,0.43,-0.84,No frozen setup applies.,run-bfe04e1c4079b7
2026-06-24T03:00:00.000Z,DOT,Polkadot,Developer and ecosystem,DOT-USD,No clear clue,no_signal,Baseline,The system saw no clear clue. This is the baseline comparison group.,historical_replay_from_public_exchange_price_data,historical_replay,mixed,0,0.907,-0.66,-0.11,-2.99,-3.3,2.72,-0.22,-0.11,-2.54,0.25,-0.36,no,0.44,-1.32,No frozen setup applies.,run-bfe04e1c4079b7
2026-06-24T03:00:00.000Z,ETH,Ethereum,Broad market,ETH-USD,Broad market context,regime,Broad market context,The broad Bitcoin/Ethereum market context was itself the scored condition.,historical_replay_from_public_exchange_price_data,historical_replay,mixed,0,1661.72,-0.53,-0.05,-3.98,-4.11,1.73,0.18,0.65,-2.61,0.25,0.4,yes,0.94,-0.36,Regime asset only.,run-1e776c5fd71098
2026-06-24T03:00:00.000Z,ETH,Ethereum,Broad market,ETH-USD,Broad market context,regime,Broad market context,The broad Bitcoin/Ethereum market context was itself the scored condition.,historical_replay_from_public_exchange_price_data,historical_replay,mixed,0,1661.72,-0.53,-0.05,-3.98,-4.11,1.73,0.18,0.65,-2.61,0.25,0.4,yes,0.94,-0.36,Regime asset only.,run-bfe04e1c4079b7
2026-06-24T03:00:00.000Z,HBAR,Hedera,Developer and infrastructure,HBAR-USD,No clear clue,no_signal,Baseline,The system saw no clear clue. This is the baseline comparison group.,historical_replay_from_public_exchange_price_data,historical_replay,mixed,0,0.07753,-0.47,0.04,-1.62,-1.95,1.25,-0.41,0.08,-3.66,0.25,-0.17,no,0.15,-1.07,No frozen setup applies.,run-bfe04e1c4079b7
2026-06-24T03:00:00.000Z,LINK,Chainlink,Developer and infrastructure,LINK-USD,No clear clue,no_signal,Baseline,The system saw no clear clue. This is the baseline comparison group.,historical_replay_from_public_exchange_price_data,historical_replay,mixed,0,7.581,-0.55,-0.29,-3.93,-4.07,1.43,-0.05,0.66,-2.39,0.25,0.41,yes,1.04,-0.78,No frozen setup applies.,run-bfe04e1c4079b7
2026-06-24T03:00:00.000Z,LTC,Litecoin,Legacy liquidity,LTC-USD,No clear clue,no_signal,Baseline,The system saw no clear clue. This is the baseline comparison group.,historical_replay_from_public_exchange_price_data,historical_replay,mixed,0,41.94,-0.59,-0.14,-5.86,-5.99,0.46,-0.55,0.38,-1.81,0.25,0.13,yes,0.43,-1.19,No frozen setup applies.,run-1e776c5fd71098
2026-06-24T03:00:00.000Z,LTC,Litecoin,Legacy liquidity,LTC-USD,No clear clue,no_signal,Baseline,The system saw no clear clue. This is the baseline comparison group.,historical_replay_from_public_exchange_price_data,historical_replay,mixed,0,41.94,-0.59,-0.14,-5.86,-5.99,0.46,-0.55,0.38,-1.81,0.25,0.13,yes,0.43,-1.19,No frozen setup applies.,run-bfe04e1c4079b7
2026-06-24T03:00:00.000Z,SHIB,Shiba Inu,Meme and attention,SHIB-USD,No clear clue,no_signal,Baseline,The system saw no clear clue. This is the baseline comparison group.,historical_replay_from_public_exchange_price_data,historical_replay,mixed,0,0.00000456,-0.22,0.22,-1.72,-1.94,2.01,-0.22,0,-3.95,0.25,-0.25,no,0.22,-0.66,No frozen setup applies.,run-bfe04e1c4079b7
2026-06-24T03:00:00.000Z,SOL,Solana,Fast-moving major altcoin,SOL-USD,No clear clue,no_signal,Baseline,The system saw no clear clue. This is the baseline comparison group.,historical_replay_from_public_exchange_price_data,historical_replay,mixed,0,69.37,-0.89,-0.16,-3.53,-3.61,1.89,0.16,0.4,-2.51,0.25,0.15,yes,1.1,-0.65,No frozen setup applies.,run-bfe04e1c4079b7
2026-06-24T03:00:00.000Z,XLM,Stellar Lumens,Payments and network,XLM-USD,No clear clue,no_signal,Baseline,The system saw no clear clue. This is the baseline comparison group.,historical_replay_from_public_exchange_price_data,historical_replay,mixed,0,0.192147,-1.45,-1.42,-3.1,-3.9,0.94,-0.25,0.18,-3.13,0.25,-0.07,no,0.65,-1.66,No frozen setup applies.,run-bfe04e1c4079b7
2026-06-24T03:00:00.000Z,XRP,XRP,Headline-sensitive asset,XRP-USD,No clear clue,no_signal,Baseline,The system saw no clear clue. This is the baseline comparison group.,historical_replay_from_public_exchange_price_data,historical_replay,mixed,0,1.1044,-0.29,-0.3,-2.14,-2.21,1.25,-0.19,-0.32,-3.13,0.25,-0.57,no,0.1,-0.97,No frozen setup applies.,run-bfe04e1c4079b7
2026-06-24T04:00:00.000Z,ADA,Cardano,Large-cap altcoin,ADA-USD,No clear clue,no_signal,Baseline,The system saw no clear clue. This is the baseline comparison group.,historical_replay_from_public_exchange_price_data,historical_replay,mixed,0,0.152,-0.33,0.46,-4.88,-4.94,1.88,0.13,-1.05,-3.03,0.25,-1.3,no,0.59,-1.32,No frozen setup applies.,run-bfe04e1c4079b7
2026-06-24T04:00:00.000Z,AVAX,Avalanche,High-volatility layer-1,AVAX-USD,No clear clue,no_signal,Baseline,The system saw no clear clue. This is the baseline comparison group.,historical_replay_from_public_exchange_price_data,historical_replay,mixed,0,6.41,-0.31,-1.08,1.42,-1.84,6.66,0.16,-0.47,0,0.25,-0.72,no,0.62,-0.94,No frozen setup applies.,run-bfe04e1c4079b7
2026-06-24T04:00:00.000Z,BTC,Bitcoin,Broad market,BTC-USD,Broad market context,regime,Broad market context,The broad Bitcoin/Ethereum market context was itself the scored condition.,historical_replay_from_public_exchange_price_data,historical_replay,mixed,0,62649.71,0.17,0.01,-2.09,-2.3,1.27,0.02,-0.14,-2.98,0.25,-0.39,no,0.53,-0.34,Regime asset only.,run-1e776c5fd71098
2026-06-24T04:00:00.000Z,BTC,Bitcoin,Broad market,BTC-USD,Broad market context,regime,Broad market context,The broad Bitcoin/Ethereum market context was itself the scored condition.,historical_replay_from_public_exchange_price_data,historical_replay,mixed,0,62649.71,0.17,0.01,-2.09,-2.3,1.27,0.02,-0.14,-2.98,0.25,-0.39,no,0.53,-0.34,Regime asset only.,run-bfe04e1c4079b7
2026-06-24T04:00:00.000Z,DOGE,Dogecoin,Meme and attention,DOGE-USD,No clear clue,no_signal,Baseline,The system saw no clear clue. This is the baseline comparison group.,historical_replay_from_public_exchange_price_data,historical_replay,mixed,0,0.07901,-0.03,0.27,-3.82,-3.89,1.02,0.09,-0.33,-3.89,0.25,-0.58,no,0.44,-0.82,No frozen setup applies.,run-bfe04e1c4079b7
2026-06-24T04:00:00.000Z,DOT,Polkadot,Developer and ecosystem,DOT-USD,No clear clue,no_signal,Baseline,The system saw no clear clue. This is the baseline comparison group.,historical_replay_from_public_exchange_price_data,historical_replay,mixed,0,0.905,-0.22,-0.55,-3.42,-3.52,2.49,-0.11,-0.11,-2.76,0.25,-0.36,no,0.66,-1.1,No frozen setup applies.,run-bfe04e1c4079b7
2026-06-24T04:00:00.000Z,ETH,Ethereum,Broad market,ETH-USD,Broad market context,regime,Broad market context,The broad Bitcoin/Ethereum market context was itself the scored condition.,historical_replay_from_public_exchange_price_data,historical_replay,mixed,0,1664.65,0.17,-0.02,-3.65,-3.83,1.91,0.12,0.37,-2.87,0.25,0.12,yes,0.76,-0.51,Regime asset only.,run-1e776c5fd71098
2026-06-24T04:00:00.000Z,ETH,Ethereum,Broad market,ETH-USD,Broad market context,regime,Broad market context,The broad Bitcoin/Ethereum market context was itself the scored condition.,historical_replay_from_public_exchange_price_data,historical_replay,mixed,0,1664.65,0.17,-0.02,-3.65,-3.83,1.91,0.12,0.37,-2.87,0.25,0.12,yes,0.76,-0.51,Regime asset only.,run-bfe04e1c4079b7
2026-06-24T04:00:00.000Z,HBAR,Hedera,Developer and infrastructure,HBAR-USD,No clear clue,no_signal,Baseline,The system saw no clear clue. This is the baseline comparison group.,historical_replay_from_public_exchange_price_data,historical_replay,mixed,0,0.07721,-0.43,-0.32,-2.3,-2.35,0.84,0.03,0.12,-3.78,0.25,-0.13,no,0.57,-0.66,No frozen setup applies.,run-bfe04e1c4079b7
2026-06-24T04:00:00.000Z,LINK,Chainlink,Developer and infrastructure,LINK-USD,No clear clue,no_signal,Baseline,The system saw no clear clue. This is the baseline comparison group.,historical_replay_from_public_exchange_price_data,historical_replay,mixed,0,7.577,-0.05,-0.6,-4.03,-4.05,1.38,0.11,0.26,-2.4,0.25,0.01,yes,1.1,-0.73,No frozen setup applies.,run-bfe04e1c4079b7
2026-06-24T04:00:00.000Z,LTC,Litecoin,Legacy liquidity,LTC-USD,No clear clue,no_signal,Baseline,The system saw no clear clue. This is the baseline comparison group.,historical_replay_from_public_exchange_price_data,historical_replay,mixed,0,41.71,-0.55,-1.02,-6.37,-6.44,-0.1,0.07,0.65,-1.17,0.25,0.4,yes,1.01,-0.65,No frozen setup applies.,run-1e776c5fd71098
2026-06-24T04:00:00.000Z,LTC,Litecoin,Legacy liquidity,LTC-USD,No clear clue,no_signal,Baseline,The system saw no clear clue. This is the baseline comparison group.,historical_replay_from_public_exchange_price_data,historical_replay,mixed,0,41.71,-0.55,-1.02,-6.37,-6.44,-0.1,0.07,0.65,-1.17,0.25,0.4,yes,1.01,-0.65,No frozen setup applies.,run-bfe04e1c4079b7
2026-06-24T04:00:00.000Z,SHIB,Shiba Inu,Meme and attention,SHIB-USD,No clear clue,no_signal,Baseline,The system saw no clear clue. This is the baseline comparison group.,historical_replay_from_public_exchange_price_data,historical_replay,mixed,0,0.00000455,-0.22,-0.22,-2.15,-2.15,1.79,0.22,0,-3.74,0.25,-0.25,no,0.44,-0.44,No frozen setup applies.,run-bfe04e1c4079b7
2026-06-24T04:00:00.000Z,SOL,Solana,Fast-moving major altcoin,SOL-USD,Original breakout watch,paper_watch,Original breakout pattern,"The original breakout rule saw something worth tracking, but did not reach its stronger trigger.",historical_replay_from_public_exchange_price_data,historical_replay,mixed,0,69.48,0.16,-0.17,-3.38,-3.41,2.06,0.03,-0.27,-2.75,0.25,-0.52,no,0.94,-0.81,Potential reversal reclaim; not a breakout yet.,run-bfe04e1c4079b7
2026-06-24T04:00:00.000Z,XLM,Stellar Lumens,Payments and network,XLM-USD,No clear clue,no_signal,Baseline,The system saw no clear clue. This is the baseline comparison group.,historical_replay_from_public_exchange_price_data,historical_replay,mixed,0,0.19167,-0.29,-1.66,-3.17,-3.36,0.69,-0.07,-0.25,-2.92,0.25,-0.5,no,0.9,-1.41,No frozen setup applies.,run-bfe04e1c4079b7
2026-06-24T04:00:00.000Z,XRP,XRP,Headline-sensitive asset,XRP-USD,No clear clue,no_signal,Baseline,The system saw no clear clue. This is the baseline comparison group.,historical_replay_from_public_exchange_price_data,historical_replay,mixed,0,1.1023,-0.19,-0.58,-2.13,-2.33,1.05,-0.17,-0.46,-2.86,0.25,-0.71,no,0.29,-0.78,No frozen setup applies.,run-bfe04e1c4079b7
2026-06-24T05:00:00.000Z,ADA,Cardano,Large-cap altcoin,ADA-USD,Original breakout watch,paper_watch,Original breakout pattern,"The original breakout rule saw something worth tracking, but did not reach its stronger trigger.",historical_replay_from_public_exchange_price_data,historical_replay,mixed / weak,0,0.1522,0.07,-0.39,-3.91,-4.82,2.01,-0.2,-0.72,-2.23,0.25,-0.97,no,0.46,-1.45,Potential reversal reclaim; not a breakout yet.,run-bfe04e1c4079b7
2026-06-24T05:00:00.000Z,AVAX,Avalanche,High-volatility layer-1,AVAX-USD,Original breakout watch,paper_watch,Original breakout pattern,"The original breakout rule saw something worth tracking, but did not reach its stronger trigger.",historical_replay_from_public_exchange_price_data,historical_replay,mixed / weak,0,6.42,0.16,-1.08,2.39,-1.68,6.82,0.16,-0.47,0.93,0.25,-0.72,no,0.47,-1.09,Potential reversal reclaim; not a breakout yet.,run-bfe04e1c4079b7
2026-06-24T05:00:00.000Z,BTC,Bitcoin,Broad market,BTC-USD,Broad market context,regime,Broad market context,The broad Bitcoin/Ethereum market context was itself the scored condition.,historical_replay_from_public_exchange_price_data,historical_replay,mixed / weak,0,62661.75,0.02,-0.43,-1.39,-2.12,1.29,0.22,0.07,-2.25,0.25,-0.18,no,0.51,-0.25,Regime asset only.,run-1e776c5fd71098
2026-06-24T05:00:00.000Z,BTC,Bitcoin,Broad market,BTC-USD,Broad market context,regime,Broad market context,The broad Bitcoin/Ethereum market context was itself the scored condition.,historical_replay_from_public_exchange_price_data,historical_replay,mixed / weak,0,62661.75,0.02,-0.43,-1.39,-2.12,1.29,0.22,0.07,-2.25,0.25,-0.18,no,0.51,-0.25,Regime asset only.,run-bfe04e1c4079b7
2026-06-24T05:00:00.000Z,DOGE,Dogecoin,Meme and attention,DOGE-USD,Original breakout watch,paper_watch,Original breakout pattern,"The original breakout rule saw something worth tracking, but did not reach its stronger trigger.",historical_replay_from_public_exchange_price_data,historical_replay,mixed / weak,0,0.07908,0.09,0.05,-3.09,-3.74,1.11,0.04,-0.01,-3.09,0.25,-0.26,no,0.35,-0.52,Potential reversal reclaim; not a breakout yet.,run-bfe04e1c4079b7
2026-06-24T05:00:00.000Z,DOT,Polkadot,Developer and ecosystem,DOT-USD,No clear clue,no_signal,Baseline,The system saw no clear clue. This is the baseline comparison group.,historical_replay_from_public_exchange_price_data,historical_replay,mixed / weak,0,0.904,-0.11,-0.99,-2.69,-3.52,2.38,0.44,0.11,-1.88,0.25,-0.14,no,0.77,-0.22,No frozen setup applies.,run-bfe04e1c4079b7
